filename,doi,title,year,publisher,categories,n_categories,word_count
2024_seeing_how_sausage_made_data_storytelling_means.pdf,10.1145/3641237.3691673,Seeing How the Sausage is Made: Data Storytelling as Means and Method in a Computer Science Writing Course,2024,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect,4,6297
2026_bot_prof_comparing_characteristics_ai_generated_instructor.pdf,10.1145/3786228.3786238,Bot or Prof: Comparing the Characteristics of AI-generated and Instructor-written Responses to Student Queries in an Introductory Programming Course Forum,2026,,D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,4,9128
2026_annotategpt_designing_humanai_collaboration_pen_document_annotation.pdf,10.1145/3772318.3790867,AnnotateGPT: Designing Human–AI Collaboration in Pen-Based Document Annotation,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,14412
2025_how_adding_metacognitive_requirements_support_ai_feedback.pdf,10.1145/3698205.3729542,How Adding Metacognitive Requirements in Support of AI Feedback in Practice Exams Transforms Student Learning Behaviors,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,10387
2025_ai_driven_microelectronics_education_digital_twins_extended.pdf,10.1145/3716368.3735257,AI-Driven Microelectronics Education Using Digital Twins and Extended Reality,2025,,D_formative_adaptive|F_perception_affect|G_review_methodology,3,4761
2026_evaluating_austrian_level_german_essays_large_language.pdf,10.1145/3748522.3779879,Evaluating Austrian A-Level German Essays with Large Language Models for Automated Essay Scoring,2026,,A_automated_grading|D_formative_adaptive|E_ethics_policy,3,6313
2026_application_status_improvement_suggestions_genai_china_s.pdf,10.1145/3797552.3797794,Application Status and Improvement Suggestions for GenAI in China's Education Sector,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5233
2025_integrating_generative_ai_engineering_education_case_study.pdf,,Integrating Generative AI into Engineering Education: A Case Study in Web Application Development,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,12315
2026_benchmarking_ai_models_grading_cs_assignments_across.pdf,,Benchmarking AI Models for Grading CS Assignments Across Multiple Domains,2026,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7184
2025_generating_distractors_code_completion_problems_can_llm.pdf,,Generating Distractors for Code Completion Problems: Can LLM Assist Instructors?,2025,,D_formative_adaptive|F_perception_affect|G_review_methodology,3,6242
2025_teaching_generative_ai_ethical_human_ai_co.pdf,,Teaching with Generative AI: Ethical Human-AI Co-Creation as an Innovative Legal Education Methodology,2025,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,2769
2024_perceptions_engineering_college_instructors_students_generative_artificial.pdf,,Perceptions of Engineering College Instructors and Their Students Towards Generative Artificial Intelligence (GenAI) Tools: A Preliminary Qualitative Analysis,2024,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7159
2024_characterizing_computing_students_use_generative_ai.pdf,,Characterizing Computing Students' Use of Generative AI,2024,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,7059
2025_mislec4edu_ai_enabled_platform_asynchronous_personalized_learning.pdf,,mISLec4EDU: AI-enabled platform for asynchronous and personalized learning,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,3754
2024_impacts_generative_ai_engineering_product_design_students.pdf,,IMPACTS OF GENERATIVE AI ON ENGINEERING AND PRODUCT DESIGN STUDENTS' PERFORMANCE,2024,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,3014
2024_faculty_perspectives_undergraduate_use_generative_artificial_intelligence.pdf,,Faculty Perspectives on Undergraduate Use of Generative Artificial Intelligence (GAI) Assistance: A Work-in-Progress,2024,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|G_review_methodology,5,3513
2025_automatic_generation_test_tasks_chatgpt_api.pdf,,Automatic Generation of Test Tasks Using ChatGPT API,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,3488
2024_board_48_perceptions_chatgpt_engineering_education_2022.pdf,,Board 48: Perceptions of ChatGPT on Engineering Education: A 2022-2023 Exploratory Literature Review,2024,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,3094
2024_students_perception_use_ai_tools_first_year.pdf,,Students' Perception and Use of AI Tools in a First-Year Design Thinking Course,2024,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,4514
2024_generative_ai_graduate_level_capstone_course_design.pdf,,Using Generative AI for a Graduate Level Capstone Course Design-a Case Study,2024,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,7960
2024_evaluation_utilization_generative_artificial_intelligence_tools_among.pdf,,Evaluation of the Utilization of Generative Artificial Intelligence Tools among First-Year Mechanical Engineering Students,2024,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,8096
2024_evaluating_chatgpt_s_efficacy_qualitative_analysis_engineering.pdf,,Evaluating ChatGPT's Efficacy in Qualitative Analysis of Engineering Education Research,2024,,D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,4,6780
2024_examining_students_beliefs_use_chatgpt_engineering.pdf,,Examining Students' Beliefs on the Use of ChatGPT in Engineering,2024,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,9274
2024_scalable_automated_grading_leveraging_large_language_models.pdf,,Towards Scalable Automated Grading: Leveraging Large Language Models for Conceptual Question Evaluation in Engineering,2024,,B_authentic_assessment|E_ethics_policy|F_perception_affect|G_review_methodology,4,34861
2025_secure_local_generative_ai_coding_assistant_cdio.pdf,,SECURE LOCAL GENERATIVE AI CODING ASSISTANT: A CDIO APPROACH,2025,,B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,10796
2023_pushing_ethics_assessment_forward_engineering_nlp_assisted.pdf,,Pushing Ethics Assessment Forward in Engineering: NLP-Assisted Qualitative Coding of Student Responses,2023,,A_automated_grading|E_ethics_policy|F_perception_affect|G_review_methodology,4,7238
2025_task_design_assessment_strategies_ai_influenced_education.pdf,,Task Design and Assessment Strategies for AI-Influenced Education,2025,,B_authentic_assessment|E_ethics_policy|F_perception_affect|G_review_methodology,4,39126
2025_transformation_higher_education_ecosystem_context_artificial_intelligence.pdf,,Transformation of the higher education ecosystem in the context of artificial intelligence integration,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,6533
2025_innovative_pedagogy_framework_learning_personalisation_learning_experience.pdf,,Innovative Pedagogy Framework for Learning Personalisation of Learning Experience Design with AI tools,2025,,B_authentic_assessment|E_ethics_policy|F_perception_affect|G_review_methodology,4,6821
2024_ethical_use_generative_ai_engineering_assessing_students.pdf,,Ethical Use of Generative AI in Engineering: Assessing Students and Preventing Them from Cheating Themselves,2024,,A_automated_grading|E_ethics_policy|F_perception_affect,3,5333
2024_reshaping_engineering_technology_education_fostering_critical_thinking.pdf,,Reshaping Engineering Technology Education: Fostering Critical Thinking through Open-Ended Problems in the Era of Generative AI,2024,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5208
2025_treachery_deceit_detecting_dissuading_ai_cheating.pdf,,Treachery and Deceit: Detecting and Dissuading AI Cheating,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,7647
2024_mitigating_use_artificial_intelligence_student_assignments.pdf,,Mitigating Use of Artificial Intelligence in Student Assignments,2024,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,3451
2026_.pdf,,,2026,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,11294
2025_integrating_peer_assessment_cycle_chatgpt_stem_education.pdf,10.1111/jcal.13085,,2025,,B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,12544
2025__2561.pdf,,,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,10892
2026__2562.pdf,,,2026,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5165
2025__2563.pdf,,,2025,,B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,20776
2026__2565.pdf,,,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,12360
2025__2566.pdf,,,2025,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,11698
2025__2567.pdf,,,2025,,B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5421
2025__2570.pdf,,,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,11777
2026__2571.pdf,,,2026,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,5499
2026__2572.pdf,,,2026,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,12070
2025__2574.pdf,,,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,15213
2025__2577.pdf,,,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,16280
2026__2579.pdf,,,2026,,E_ethics_policy|G_review_methodology,2,7291
2025__2580.pdf,,,2025,,C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,5967
2025__2581.pdf,,,2025,,A_automated_grading|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,4832
2024_.pdf,,,2024,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,12475
2025__2586.pdf,,,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,14571
2024__2590.pdf,,,2024,,A_automated_grading|C_academic_integrity|E_ethics_policy|F_perception_affect,4,8348
2024__2591.pdf,,,2024,,A_automated_grading|B_authentic_assessment|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,7509
2024__2592.pdf,,,2024,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,6243
2024__2595.pdf,,,2024,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5413
2025__2597.pdf,,,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,10799
2024__2598.pdf,,,2024,,B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,5,6255
2024__2599.pdf,,,2024,,A_automated_grading|B_authentic_assessment|C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,6,15279
2025__2601.pdf,,,2025,,C_academic_integrity|E_ethics_policy|F_perception_affect|G_review_methodology,4,5983
2025__2602.pdf,,,2025,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,18058
2024__2604.pdf,,,2024,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,9803
2025__2605.pdf,,,2025,,A_automated_grading|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,5,16859
2023_.pdf,,,2023,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,27761
2024__2609.pdf,,,2024,,B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,6,17618
2025__2613.pdf,,,2025,,A_automated_grading|B_authentic_assessment|C_academic_integrity|D_formative_adaptive|E_ethics_policy|F_perception_affect|G_review_methodology,7,13384
